"adviceToOthers","completenessScore","cons","customerSupportRating","easeOfUseRating","functionalityRating","generalComments","globalReviewId","id","incentivized","isAuthenticated","overallRating","profilePictureUrl","pros","reasonForChoosing","reasonForSwitching","recommendationRating","reviewerAnonymityOn","reviewerCompanySize","reviewerFirstName","reviewerIndustry","reviewerJobTitle","reviewerLastName","sourceSite","timeUsedProduct","title","valueForMoneyRating","vendorReply","writtenOn","alternativesConsidered","switchedProducts"
null,0.39996907442763746,"Handling multiple elements or elements with the same path",0.6,0.8,0.8,null,"Capterra___3158814","3158814","VendorReferredIncentivized",FALSE,1,null,"How it captures the elements of the page and how easy a test suite can be created",null,null,0.8,FALSE,"I","Prateek","96","Senior Test Engineer","Bhatia","Capterra","MoreThan2Years","Easy test scripts creation can be easily handed off to teams",0.8,null,"2021-10-20T09:51:49Z","",""
null,0.5008355399654516,"Its object spy is a little laggy while using complex iOS applications. But based on its functionality, the lag can be acceptable. ",0.8,0.8,1,"I've experience working on iOS automation testing using the Xcode tools, but I felt Katalon is the best tool for automation.","Capterra___3158788","3158788","VendorReferredIncentivized",FALSE,1,null,"Firstly, I've to tell you about the interface of the IDE. It is so easy to navigate and I can view all the required information on the screen without expanding new tabs. ",null,null,1,FALSE,"G","Upendra","96","iOS Engineer","Siripurapu","Capterra","LessThan12Months","A tool that makes automation testing easier",1,null,"2021-10-20T09:36:52Z","",""
null,0.4041115748825876,"1-Impacted the other Application - Teams application , When you open Teams and Katalon simultaneously 
than Teams application got blanked when new Message is triggered in the Teams and you have to go window dashboard and than choose teams application.
same  issue goes for browser and other Desktop application.

Readability of Element Property and Execution is Very slow and breaks application.

",0.4,0.4,0.6,null,"Capterra___3158783","3158783","VendorReferredIncentivized",FALSE,0.6,null,"Its having some issue with Good to know we have some script less tool.",null,null,0.7,FALSE,"I","Prateek","124","Senior Software Engineer (Testing)","Sujalpuria","Capterra","LessThan6Months","Other Application Impacted",0.4,null,"2021-10-20T09:32:28Z","",""
null,0.15963108456909017,"expensive, no use for a single user for learning purpose",null,1,0.8,null,"Capterra___3095032","3095032","VendorReferredIncentivized",FALSE,0.8,"https://cdn0.capterra-static.com/profile-images/linkedin/705a3c2021fc84f21d1363ee124ebefc.jpeg","Easy to use, use for Mobile, Web and API testing ",null,null,0.9,FALSE,"D","Javed","4","Sr Software Quality Assurance Engineer","Iqbal","Capterra","LessThan6Months","Javed Review",0.6,null,"2021-09-17T09:23:03Z","",""
null,0.13192763567682486,"There are some missing features that may be coming via extensions and other add-ons available on their marketplace, which doesn't have a very long catalog yet.",1,0.8,0.8,"Pretty satisfied with the overall use of the tool, which helps introduce the automation process to testers, either new or experienced.","Capterra___3093610","3093610","VendorReferredIncentivized",FALSE,1,null,"A tool filled with many features for web and mobile applications testing, with an easy-to-learn user interface.",null,null,0.8,FALSE,"D","Benjamin","96","Test Manager","Calvo","Capterra","LessThan6Months","Powerful tool for almost every testing need!",0.8,null,"2021-09-16T16:09:09Z","",""
null,0.831822098312889,"Refactoring is probably my biggest gripe. You can easily refactor variables and shared code in Eclipse, but that seems to be a thing that is missing in Katalon. When it comes to updating test case names or the web objects, those get updated across the board enough, but not when it comes to passing variables and keywords around. 

The need to customize a fair amount for satisfactory integration with something like JIRA/Zephyr. 

Updating doesn't always work (I use a Mac). 

When I start executing tests, there's usually a delay/lag when things actually start or report. ",null,1,1,null,"Capterra___3093346","3093346","VendorReferredIncentivized",FALSE,0.8,null,"You're able to start creating UI scripts right away and then be able to figure out how you want things laid out as you go along. 

To get Katalon to work the way you want, you do have to do a fair amount of customization. By that I mean figuring out how you want to model your tests and test objects, whether it's UI, API, or a hybrid. This may sound bad, but there's enough there to start out with that you're not hindered by initial setup if you're already coming from another tool or similar framework. 

Groovy AND Java work well in Katalon with Groovy being the main language for scripting. Groovy is VERY forgiving. ",null,null,0.8,FALSE,"F","Arthur","15","Software Test Engineer","Brombacher","Capterra","LessThan2Years","Friendly enough for junior testers and flexible enough for advanced engineers",null,null,"2021-09-16T14:31:14Z","",""
null,0.2167558031866962,"Everything is fine. It is a superb tool as compared with other tool which requires a lot of coding",1,1,1,"It is very convenient to solve Salesforce testing issues with this tool","Capterra___3093216","3093216","VendorReferredIncentivized",FALSE,1,null,"This made our job very convenient and it is very user friendly",null,"With Katalon we can do much more with less coding",1,FALSE,"F","Vineet","4","Senior QA","Chauhan","Capterra","LessThan6Months","User-friendly tool",1,null,"2021-09-16T13:15:10Z","",""
null,0.27924931483423665,"There are some quirks that we found along the way, mostly when it's working with a date picker.  But developers can quickly resolve that issue manually.",null,0.8,1,"We are using Katalon to set up regression testing for the client so that it can be run with each deployment before delivering.  This will allow us to deliver a better product.","Capterra___3093061","3093061","VendorReferredIncentivized",FALSE,1,null,"I like that it's easy to use when you're not a programmer.  There are some things that I need our developers to help with, but overall, I can do most of it myself.",null,null,1,FALSE,"D","Teresa","96","QA Anaylst","Teresa","Capterra","LessThan12Months","Katalon is user friendly",null,null,"2021-09-16T11:23:27Z","",""
null,0.42813086317335425,"Some features seems buggy, or are not working at all for me. (Test Suite Collections are not showing up under TestOps)",0.8,0.6,0.8,"I'm still learning allot every day. But since there is allot of documentation online, both from users and Katalon, it is easy to figure stuff out. ","Capterra___3092915","3092915","VendorReferredIncentivized",FALSE,0.8,null,"The easy set-up was great, also the scripting allows more flexibility in comparison with other reviewed tools. ","Easy setup and ease of use: the ability to set up cucumber framework for people with less automation experience to create TCs out of module based cucumber step defs. ",null,0.7,FALSE,"D","alexander","90","QA analist","boterberg","Capterra","LessThan6Months","Easy to setup, easy to use, easy to onboard new members!",0.8,null,"2021-09-16T09:26:52Z","",""
null,0.7878527578861986,"There was a small learning curve in the language used to develop the scripts but nothing major.  The biggest hit came when they moved from allowing us to call Katalon via a batch script for free and making you pay for individual engines to run to allow for our monitoring.",0.8,0.8,1,"We have used Katalon for two use cases.  Initially it was primarily used for automated monitoring of multiple Single Sign On solutions - allowing us to setup a batch run that hourly would sign in to our various client sites and insure successful sign in and log out through the sites.  We have also used for automated testing of API development.","Capterra___2995083","2995083","NominalGift",TRUE,0.8,"https://cdn0.capterra-static.com/profile-images/linkedin/0dc5852cbe37e0b6dc16ea9618155a1a.jpeg","Katalon Studio is an affordable solution that allows for many complex testing needs to be met and integrated within the QA pipeline.  We used Katalon as a testing agent for our API developments and ongoing monitoring for Single Sign On solutions.  Setup was quick and easy with more in depth functionality as we saw fit available to fine tune our testing and monitoring.","costs",null,1,FALSE,"D","Jeremiah","96","Director of Technology","Sulewski","Capterra","MoreThan2Years","Excellent testing product",1,null,"2021-08-05T17:35:36Z","",""
null,0.4773240368374008,"The tool can be a little expensive. Also, since the tool is relatively new to the market compared to some other tools, this makes troubleshooting an issue a bit difficult as you won't find large support community. ",0.8,1,1,"Mainly Katalon helped us create Test Automation Scripts for Legacy Projects in a very high speed which is one of the best aspects about it especially because it doesn't require any programming knowledge. ","Capterra___2975350","2975350","NoIncentive",TRUE,1,"https://cdn0.capterra-static.com/profile-images/linkedin/286830e30ccb6f5ede9a599efdc29043.jpeg","I liked how intuitive and easy is the tool in helping the Quality Team to record and play their Test Automation Scripts without having programming knowledge. Also the tool provides many other features including Web Applications Testing, API Testing, Mobile Testing, Desktop Applications Testing, etc. ",null,null,0.9,FALSE,"E","Amr","4","Lead Quality Engineer ","Saad","Capterra","LessThan12Months","Record & Play Test Automation never been easier! ",0.8,null,"2021-07-26T17:00:18Z","",""
null,0.46974094534542765,"I felt that Katalon is not for a beginner, it takes some time to acknowledge all the features and to play with it.",null,1,1,"Good tool for automation, easy to install. 
User friendly up to some points.","Capterra___2904706","2904706","NominalGift",FALSE,1,"https://cdn0.capterra-static.com/profile-images/linkedin/4d342ef11a0933d3818e1a3ff34ac5ce.jpeg","Katalon is a good tool to create and store your automated test. 
I like the reporting part and how you can structure the test scripts.",null,null,0.5,FALSE,"C","Andreea","4","Tester ","Costea","Capterra","LessThan12Months","Katalon- automation tool",0.8,null,"2021-06-14T18:26:21Z","",""
null,0.5338623285312447,"Hard to say, you can compare it against other “free” options for pricing but it depends on your own team capabilities and time to make that comparison .",null,1,1,"I’ll admin I am kind of a Katalon fanboy, for my needs and workflow Katalon is an amazing tool which enables me to think and develop testing scenarios really fast and almost no friction when adoption the tool for the team. ","Capterra___2766797","2766797","NominalGift",TRUE,1,"https://cdn0.capterra-static.com/profile-images/linkedin/c039983bf4d1bd2e809ce92e76e4d296.jpeg","Easy to use, automagically created test scripts that works and you can fine tune manually or out right create from scratch via easy to learn (Java based) groovy scripts",null,null,1,FALSE,"I","Adrian","4","QA engineer","Acosta","Capterra","LessThan12Months","QA for every one ",0.8,null,"2021-03-23T17:46:25Z","",""
